doy	hr	Tair	SWD	PAR	lai	Ea	Windsp m/s	precip	co2	Atm P	SoilT_2cm	SWC_2cm	flag	delta-13c	 delta-18o
96	22.5	3.55	0	0	1.09	0.4805	3.3	0	386.495	781.9	6.6	0.09	0	-8.95	41.26
96	23.5	2.95	0	0	1.09	0.4535	2.25	0	387.115	782.25	6.15	0.09	0	-8.95	41.25
97	0.5	3	0	0	1.09	0.4756	1.75	0	388.765	782.5	5.4	0.09	0	-9.27	41.24
97	1.5	2.95	0	0	1.09	0.5279	1.65	0	388.47	782.3	5	0.09	0	-9.24	41.24
97	2.5	3	0	0	1.09	0.4405	2.7	0	387.21	782.15	4.85	0.09	0	-9.16	41.25
97	3.5	2.75	0	0	1.09	0.3872	3.25	0	386.585	782.25	4.35	0.09	0	-9.09	41.24
97	4.5	1.9	0	0	1.09	0.3542	2.8	0	386.875	781.8	3.9	0.09	0	-9.04	41.23
97	5.5	2.35	0	4.5	1.1	0.3214	3.95	0	386.865	782.25	3	0.09	0	-9.1	41.24
97	6.5	2.4	62	192.5	1.1	0.369	2.4	0	387.035	783.35	2.9	0.09	0	-9.13	41.31
97	7.5	4.15	282.5	615.5	1.1	0.4551	2.35	0	387.435	784.35	2.8	0.09	0	-9.12	41.39
97	8.5	6.95	507	1044.5	1.1	0.451	3.05	0	386.095	785.25	4.45	0.09	0	-8.98	41.43
97	9.5	9.6	712.5	1413	1.1	0.4269	3.35	0	385.705	785.85	8.6	0.09	0	-8.89	41.44
97	10.5	11.85	868.5	1673	1.1	0.4091	2.75	0	385.62	786.35	11.5	0.09	0	-8.97	41.42
97	11.5	13.7	966	1822.5	1.1	0.3728	3.7	0	385.505	786.5	15.25	0.09	0	-8.81	41.43
97	12.5	15.1	1003	1856	1.1	0.3751	3.85	0	385.46	786.8	20.1	0.09	0	-8.73	41.41
97	13.5	15.75	969	1766.5	1.1	0.3881	4.45	0	385.465	786.9	22.9	0.09	0	-8.73	41.39
97	14.5	17.25	865.5	1558.5	1.1	0.3871	4.45	0	385.53	786.9	23.2	0.09	0	-8.76	41.38
97	15.5	17.7	703.5	1241.5	1.1	0.3779	4.15	0	385.755	786.7	21.3	0.095	0	-8.82	41.39
97	16.5	17.55	495.5	841	1.1	0.3639	1.95	0	385.755	786.85	20.35	0.1	0	-8.79	41.39
97	17.5	15.95	259.5	291.5	1.1	0.3667	3.15	0	385.75	787.3	17.9	0.1	0	-8.74	41.4
97	18.5	12.7	27.5	34	1.1	0.3693	4.3	0	385.995	787.85	15.2	0.1	0	-8.76	41.41
97	19.5	10.65	0.5	0	1.11	0.3835	3.7	0	387.45	788.6	13.3	0.1	0	-8.7	41.41
97	20.5	9.1	0	0	1.11	0.4172	2.75	0	389.245	789.65	12	0.1	0	-8.75	41.37
97	21.5	8	0	0	1.11	0.4792	4.55	0	389.795	790.8	10.7	0.1	0	-8.76	41.32
97	22.5	7.15	0	0	1.11	0.489	4.75	0	390.155	791.35	9.5	0.1	0	-8.81	41.31
97	23.5	4.65	0	0	1.11	0.4838	4.8	0	390.515	791.65	8.65	0.1	0	-8.96	41.3
98	0.5	3.85	0	0	1.11	0.4924	5.35	0	389.765	792.05	7.85	0.095	0	-8.97	41.28
98	1.5	3.25	0	0	1.11	0.484	3.6	0	389.49	792.15	7.4	0.09	0	-9.06	41.27
98	2.5	2.55	0	0	1.11	0.4768	3.55	0	389.175	792.05	6.7	0.09	0	-8.95	41.26
98	3.5	2.1	0	0	1.11	0.4787	2.45	0	389.155	791.95	6.2	0.09	0	-8.87	41.26
98	4.5	1.9	0	0	1.11	0.4736	3.2	0	389.475	792	5.5	0.09	0	-9.03	41.23
98	5.5	1.95	0	5.5	1.11	0.4661	3.3	0	389.2	792.4	5.1	0.09	0	-9.15	41.25
98	6.5	3.65	59	194.5	1.11	0.4629	2.1	0	388.91	792.9	4.85	0.09	0	-9.15	41.31
98	7.5	6.2	281.5	619	1.11	0.4355	4.45	0	387.82	793.3	4.8	0.09	0	-9.06	41.38
98	8.5	8.5	508.5	1047	1.11	0.3869	4.3	0	386.87	793.5	5.95	0.09	0	-8.85	41.43
98	9.5	10.9	714	1409	1.11	0.3706	3.9	0	386.345	793.35	9.9	0.09	0	-8.86	41.44
98	10.5	13.55	871.5	1671	1.12	0.3775	4.7	0	386.055	793.1	11.95	0.09	0	-8.87	41.42
98	11.5	15.9	970.5	1821	1.12	0.3959	5.6	0	386.2	792.35	16.05	0.09	0	-8.86	41.41
98	12.5	17.35	1009	1853	1.12	0.4039	6.8	0	386.235	791.65	20.75	0.09	0	-8.78	41.4
98	13.5	18.8	976	1763	1.12	0.3974	6.7	0	386.245	790.85	23.55	0.09	0	-8.75	41.38
98	14.5	19.7	875.5	1550	1.12	0.3666	8	0	386.24	790	23.6	0.1	0	-8.69	41.37
98	15.5	20.3	709.5	1231	1.12	0.3032	8.25	0	386.355	789.3	21.7	0.1	0	-8.7	41.37
98	16.5	19.8	502.5	829.5	1.12	0.286	8.15	0	384.975	788.85	20.85	0.1	0	-8.74	41.38
98	17.5	18.5	267	386	1.12	0.2886	5.9	0	385.19	788.9	18.7	0.1	0	-8.72	41.4
98	18.5	15.25	54	45	1.12	0.2851	3.95	0	385.625	789.1	16.05	0.1	0	-8.76	41.4
98	19.5	12.4	0	0	1.12	0.3148	3.05	0	387.445	789.4	14.05	0.1	0	-8.79	41.42
98	20.5	11.55	0	0	1.12	0.3217	2.65	0	388.685	789.95	12.45	0.1	0	-8.77	41.38
98	21.5	11.2	0	0	1.12	0.3108	3.15	0	388.355	790.4	11.25	0.1	0	-8.88	41.35
98	22.5	11.65	0	0	1.12	0.3007	2.1	0	388.39	790.8	10.35	0.1	0	-9.04	41.33
98	23.5	10.4	0	0	1.12	0.3027	3.7	0	388.265	790.65	9.6	0.1	0	-8.96	41.31
99	0.5	8.4	0	0	1.13	0.3047	3.5	0	388.99	790.5	8.8	0.1	0	-8.88	41.29
99	1.5	6.15	0	0	1.13	0.3072	3.75	0	390.455	790.3	8.2	0.1	0	-8.93	41.29
99	2.5	6.1	0	0	1.13	0.3035	4.05	0	391.31	789.95	7.5	0.095	0	-8.86	41.29
99	3.5	5.45	0	0	1.13	0.2972	4.3	0	390.44	789.95	6.95	0.09	0	-8.88	41.29
99	4.5	6.25	0	0	1.13	0.2834	2.95	0	389.14	789.75	6.35	0.09	0	-8.93	41.25
99	5.5	3.4	0	6.5	1.13	0.2725	1.7	0	390.095	790.05	5.55	0.09	0	-9.04	41.28
99	6.5	6	66	205.5	1.13	0.2934	2.95	0	390.455	790.15	5.1	0.09	0	-9.06	41.35
99	7.5	12.05	292.5	624.5	1.13	0.3296	1.45	0	388.18	790.55	5.3	0.09	0	-9.34	41.41
99	8.5	14.95	523	1044.5	1.13	0.3487	1.6	0	387.26	790.55	7.5	0.09	0	-9.07	41.45
99	9.5	16.75	727.5	1403.5	1.13	0.3409	1.6	0	387.98	790.45	11.3	0.09	0	-8.76	41.47
99	10.5	19.2	886	1675	1.13	0.3026	4.2	0	386.325	790.1	13.35	0.09	0	-8.67	41.45
99	11.5	20.4	989	1809.5	1.13	0.298	5.5	0	385.515	789.6	18.55	0.09	0	-8.64	41.44
99	12.5	21.65	1019.5	1848.5	1.13	0.2583	7.05	0	385.76	788.6	22.9	0.1	0	-8.65	41.42
99	13.5	22.25	930	1717.5	1.13	0.2145	8	0	384.98	787.7	25.05	0.1	0	-8.66	41.39
99	14.5	22.7	934.5	1542	1.14	0.1985	6.5	0	385.155	787.1	24.65	0.1	0	-8.7	41.38
99	15.5	22.15	669.5	1187.5	1.14	0.1834	6.65	0	385.145	786.35	23	0.1	0	-8.71	41.37
99	16.5	21.45	375	791	1.14	0.1975	5.75	0	385.395	786.05	22.15	0.1	0	-8.68	41.39
99	17.5	19.9	283.5	372	1.14	0.2077	6.45	0	385.65	785.9	19.55	0.1	0	-8.69	41.4
99	18.5	16.4	37	34.5	1.14	0.2	3.35	0	386.235	785.6	16.1	0.1	0	-8.65	41.41
99	19.5	15.1	0	0	1.14	0.2151	2.5	0	387.525	785.55	15.45	0.1	0	-8.68	41.41
99	20.5	13.6	0	0	1.14	0.2177	2.7	0	388.09	785.9	13.75	0.1	0	-8.72	41.37
99	21.5	13.1	0	0	1.14	0.2279	2.4	0	388.38	786	12.55	0.1	0	-8.68	41.35
99	22.5	12.35	0	0	1.14	0.2507	1.9	0	388.815	786.1	11.7	0.1	0	-8.81	41.34
99	23.5	10.55	0	0	1.14	0.2552	3	0	389.195	786.15	10.9	0.1	0	-8.81	41.33
100	0.5	9.5	0	0	1.14	0.2535	2.8	0	389.425	786.15	10.2	0.1	0	-8.89	41.33
100	1.5	7.8	0	0	1.14	0.2452	1.55	0	389.34	785.8	9.4	0.1	0	-8.89	41.32
100	2.5	7.45	0	0	1.14	0.24	1.85	0	388.585	785.45	8.45	0.1	0	-8.88	41.34
100	3.5	8.9	0	0	1.14	0.2272	2.95	0	388.355	785.3	8	0.1	0	-8.98	41.33
100	4.5	7.9	0	0	1.14	0.2271	1.75	0	387.63	785.1	7.9	0.09	0	-9.06	41.28
100	5.5	7.65	0	4	1.15	0.2289	1.95	0	388.54	785.1	7.8	0.09	0	-9.07	41.29
100	6.5	7.9	23.5	85.5	1.15	0.2619	1.1	0	389.255	785.7	7.6	0.09	0	-9.1	41.35
100	7.5	10.55	183.5	383	1.15	0.2912	1.05	0	389.435	786.1	7.85	0.09	0	-9.02	41.43
100	8.5	14.45	376	740	1.15	0.2726	0.75	0	386.32688	786.45	10.2	0.09	0	-8.98	41.48
100	9.5	17.5	680	1133	1.15	0.2538	1.9	0	384.80974	786.3	13.3	0.09	0	-8.86	41.48
100	10.5	18.05	685	1190	1.15	0.233	4.75	0	384.15617	786.2	15.75	0.095	0	-8.87	41.46
100	11.5	18.6	795	1410.5	1.15	0.2308	4.15	0	383.50193	785.8	17.75	0.1	0	-8.85	41.46
100	12.5	19.9	945.5	1631	1.15	0.2105	5.2	0	383.03583	785.25	21.25	0.1	0	-8.73	41.44
100	13.5	20.15	935.5	1558	1.15	0.2113	7.7	0	382.7322	784.55	23.55	0.1	0	-8.68	41.43
100	14.5	19.9	710.5	1319.5	1.15	0.2303	6.1	0	382.47058	784.25	23.9	0.1	0	-8.72	41.43
100	15.5	19.7	577.5	944.5	1.15	0.2391	5.65	0	382.43298	783.75	22.55	0.1	0	-8.7	41.42
100	16.5	17.2	209	307	1.15	0.2307	5.8	0	382.64222	783.65	20.7	0.1	0	-8.69	41.43
100	17.5	15.6	92	114.5	1.15	0.2211	3.85	0	383.49	783.75	17.2	0.1	0	-8.66	41.43
100	18.5	14.55	15	11.5	1.15	0.2409	3.4	0	384.055	783.85	17	0.1	0	-8.63	41.46
100	19.5	12.85	0	0	1.16	0.2584	1.8	0	385.01	783.95	15.6	0.1	0	-8.7	41.46
100	20.5	13.05	0	0	1.16	0.2623	1.95	0	385.78	784.5	14.5	0.1	0	-8.68	41.43
100	21.5	13.5	0	0	1.16	0.2719	3.75	0	384.86	784.9	13.6	0.1	0	-8.83	41.38
100	22.5	13.05	0	0	1.16	0.3624	6.9	0	383.895	785.15	13	0.1	0	-8.87	41.37
100	23.5	12	0	0	1.16	0.4527	7.1	0	383.935	785.2	12.7	0.1	0	-8.82	41.36
101	0.5	10.5	0	0	1.16	0.5606	8	0	383.83	785.4	12.4	0.1	0	-8.78	41.35
101	1.5	9.55	0	0	1.16	0.6678	7.9	0	383.715	785.45	11.95	0.1	0	-8.9	41.35
101	2.5	8.15	0	0	1.16	0.7254	7.6	0	384.165	785.35	11.4	0.1	0	-8.93	41.37
101	3.5	7	0	0	1.16	0.7387	5.55	0	384.53	785.3	10.65	0.1	0	-8.89	41.37
101	4.5	6.6	0	0	1.16	0.7565	6.15	0	384.525	785.1	9.85	0.1	0	-8.71	41.35
101	5.5	6.65	0	4.5	1.16	0.7999	6.8	0	384.365	785.4	9.7	0.1	0	-8.66	41.36
101	6.5	5.6	27	157	1.16	0.7317	5.8	0.5	385.265	786.15	9.6	0.1	0	-8.76	41.43
101	7.5	8.2	293	647	1.16	0.5696	4.35	0	386.035	787.35	9.6	0.1	0	-8.66	41.5
101	8.5	9.95	524	1085	1.16	0.4349	3.5	0	384.98	788.1	10.2	0.1	0	-8.57	41.54
101	9.5	11.65	731.5	1442.5	1.16	0.3917	5.85	0	384.8	788.35	12.2	0.1	0	-8.62	41.53
101	10.5	13.85	889	1689.5	1.17	0.3877	6.5	0	384.525	788.75	15	0.1	0	-8.56	41.53
101	11.5	15.15	983	1847.5	1.17	0.3662	7.65	0	384.46	788.85	18.6	0.1	0	-8.66	41.53
101	12.5	16.1	1016.5	1874.5	1.17	0.3483	6.35	0	384.36	788.65	23.1	0.1	0	-8.69	41.5
101	13.5	17.05	979.5	1782	1.17	0.3321	4.4	0	384.44	788.4	25.6	0.1	0	-8.63	41.48
101	14.5	18.15	877	1571.5	1.17	0.3212	3.75	0	384.31	788.2	25.6	0.1	0	-8.69	41.47
101	15.5	18.2	716.5	1255.5	1.17	0.3029	4.2	0	384.395	787.9	23.8	0.1	0	-8.69	41.46
101	16.5	18.35	508	854	1.17	0.3021	4.05	0	384.355	787.9	23	0.1	0	-8.61	41.47
101	17.5	17.2	273	400.5	1.17	0.2919	3.4	0	384.305	788.05	20.5	0.1	0	-8.6	41.47
101	18.5	14.1	59.5	54	1.17	0.3011	2.5	0	384.64	788.55	17.85	0.1	0	-8.66	41.47
101	19.5	10	0.5	0	1.17	0.3093	2.05	0	387.675	789.2	15.5	0.1	0	-8.68	41.46
101	20.5	8.85	0	0	1.17	0.3227	1.95	0	390.225	790	13.65	0.1	0	-8.68	41.43
101	21.5	9.2	0	0	1.17	0.3147	1.15	0	391.185	790.65	12.3	0.1	0	-8.72	41.39
101	22.5	9.45	0	0	1.17	0.3006	1.7	0	389.47	791.05	11.25	0.1	0	-8.76	41.36
101	23.5	8.15	0	0	1.17	0.3005	1.75	0	387.115	791.7	10.8	0.1	0	-8.82	41.34
102	0.5	6.15	0	0	1.18	0.3119	2	0	388.13	792.15	9.9	0.1	0	-8.76	41.32
102	1.5	5.1	0	0	1.18	0.3106	2.65	0	393.055	792.35	9.1	0.1	0	-8.8	41.31
102	2.5	4.45	0	0	1.18	0.3168	1.4	0	390.12	792.45	8.4	0.095	0	-8.82	41.32
102	3.5	4.2	0	0	1.18	0.3223	1.5	0	390.84	792.6	7.95	0.09	0	-8.91	41.32
102	4.5	3.15	0	0	1.18	0.3238	1.65	0	392.14	793.05	7.35	0.09	0	-8.77	41.28
102	5.5	2.65	0.5	9.5	1.18	0.327	1.25	0	390.475	793.45	6.85	0.09	0	-8.85	41.3
102	6.5	5.5	78	238	1.18	0.3509	0.7	0	392.6	794.1	6.3	0.09	0	-8.86	41.36
102	7.5	11.2	307	665.5	1.18	0.3676	1.65	0	391.06	794.65	6.3	0.09	0	-8.77	41.42
102	8.5	14.3	535	1085	1.18	0.361	2	0	387.89	795.05	8.1	0.09	0	-8.68	41.45
102	9.5	16.25	737.5	1439.5	1.18	0.3526	2.25	0	386.54	795.25	12.25	0.09	0	-8.69	41.45
102	10.5	18.5	895	1700	1.18	0.3182	2.1	0	385.3	795.45	15.5	0.09	0	-8.69	41.42
102	11.5	20.25	991.5	1851	1.18	0.3161	2.1	0	384.925	795.35	20.7	0.09	0	-8.69	41.41
102	12.5	21.75	1027.5	1879	1.18	0.3196	2.45	0	384.77	794.75	25.2	0.1	0	-8.6	41.38
102	13.5	23.3	992.5	1785.5	1.18	0.3002	3.45	0	384.705	794.3	27.45	0.1	0	-8.7	41.37
102	14.5	23.8	893	1576	1.19	0.2625	5.85	0	384.995	793.6	27.8	0.1	0	-8.59	41.37
102	15.5	23.55	730	1261	1.19	0.2538	7.25	0	384.915	793.1	25.75	0.1	0	-8.55	41.37
102	16.5	23.35	518.5	860.5	1.19	0.2487	7.5	0	385.14	792.75	23.9	0.1	0	-8.55	41.36
102	17.5	21.95	284	420	1.19	0.2373	7.2	0	385.065	792.7	19.5	0.1	0	-8.6	41.35
102	18.5	18.2	62	56	1.19	0.2259	5	0	385.51	793	19.25	0.1	0	-8.62	41.38
102	19.5	15.15	0.5	0	1.19	0.2373	2.55	0	386.675	793.2	17.1	0.1	0	-8.62	41.38
102	20.5	13.4	0	0	1.19	0.2376	2.5	0	388.595	793.45	15.2	0.1	0	-8.6	41.34
102	21.5	12.85	0	0	1.19	0.218	2.85	0	388.895	793.85	13.6	0.1	0	-8.62	41.32
102	22.5	12	0	0	1.19	0.2076	2.8	0	388.37	794	12.4	0.1	0	-8.69	41.3
102	23.5	11.6	0	0	1.19	0.2062	3.2	0	389.44	794	11.6	0.1	0	-8.69	41.29
103	0.5	10.9	0	0	1.19	0.1845	3.9	0	389.365	794.2	10.7	0.1	0	-8.64	41.27
103	1.5	11.45	0	0	1.19	0.1679	2.8	0	388.205	793.9	10.2	0.1	0	-8.74	41.26
103	2.5	12.35	0	0	1.19	0.1801	0.8	0	387.04	793.8	9.5	0.1	0	-8.78	41.25
103	3.5	9.15	0	0	1.19	0.185	2	0	387.33	793.7	9.1	0.095	0	-8.88	41.26
103	4.5	6.55	0	0	1.19	0.1932	1.95	0	388.915	793.85	8.5	0.09	0	-8.92	41.24
103	5.5	6	0.5	10.5	1.2	0.2022	1	0	389.66	794	8	0.09	0	-8.88	41.26
103	6.5	9.8	82	243	1.2	0.22	1.4	0	391.305	794.4	7.45	0.09	0	-8.98	41.32
103	7.5	13.55	317.5	671.5	1.2	0.2472	2.1	0	390.52	794.6	7.45	0.09	0	-8.94	41.39
103	8.5	16.55	543.5	1087	1.2	0.2286	2.1	0	389.82	794.7	10.9	0.09	0	-8.84	41.43
103	9.5	20.25	748.5	1398.5	1.2	0.2381	1.7	0	386.625	794.45	13	0.09	0	-8.68	41.45
103	10.5	22.45	856.5	1569.5	1.2	0.2526	1.4	0	386.25	794.35	15.9	0.09	0	-8.7	41.43
103	11.5	24.45	920	1705	1.2	0.2648	5.05	0	385.765	793.65	20.8	0.095	0	-8.65	41.43
103	12.5	24.65	798	1457	1.2	0.2855	7.5	0	384.705	792.95	24.9	0.1	0	-8.67	41.4
103	13.5	25	874.5	1329.5	1.2	0.3458	6.25	0	383.805	792.05	26.1	0.1	0	-8.63	41.36
103	14.5	25.1	753.5	1204.5	1.2	0.3347	7.3	0	383.675	791.1	26.1	0.1	0	-8.6	41.37
103	15.5	25.1	690	1046.5	1.2	0.347	8.3	0	384.14	790.35	24.95	0.1	0	-8.65	41.35
103	16.5	23.9	513	767.5	1.2	0.3502	6.85	0	384.34	789.75	24.2	0.1	0	-8.65	41.36
103	17.5	23.1	240	368.5	1.2	0.3487	6.35	0	384.015	789.3	22.7	0.1	0	-8.67	41.38
103	18.5	20.3	45	40.5	1.2	0.3696	5.15	0	384.23	789.2	20.4	0.1	0	-8.72	41.37
103	19.5	18.1	0.5	0	1.21	0.4056	2.3	0	385.325	789.25	18.05	0.1	0	-8.8	41.36
103	20.5	16.95	0	0	1.21	0.4545	2.4	0	388.435	789.5	16.6	0.1	0	-8.84	41.33
103	21.5	16.25	0	0	1.21	0.5026	2.2	0	390.6	789.65	15.9	0.1	0	-8.86	41.29
103	22.5	16.95	0.5	0	1.21	0.6102	3.7	0	387.21	789.85	15.55	0.1	0	-8.87	41.28
103	23.5	14.7	0	0	1.21	0.5519	0.85	0	389.39	789.45	14.4	0.1	0	-8.89	41.28
104	0.5	15.05	0	0	1.21	0.4802	1.5	0	389.51	789.25	12.25	0.1	0	-8.9	41.27
104	1.5	14.55	0	0	1.21	0.3964	2	0	387.74	789.15	13.4	0.1	0	-8.92	41.25
104	2.5	11.4	0	0	1.21	0.3689	1.55	0	389.03	788.95	12.5	0.1	0	-8.93	41.27
104	3.5	10.05	0	0	1.21	0.4033	0.9	0	388.49	788.85	11.55	0.1	0	-8.95	41.27
104	4.5	8.85	0	0	1.21	0.378	1.7	0	390.175	788.9	10.9	0.1	0	-8.96	41.23
104	5.5	9	0.5	10	1.21	0.3642	1.75	0	391.34	789	10.2	0.1	0	-8.97	41.26
104	6.5	11.25	42	119.5	1.21	0.4057	1.8	0	393.215	789.2	10	0.1	0	-8.96	41.33
104	7.5	14.75	179.5	490	1.21	0.3934	3.05	0	391.15	789.45	10.6	0.1	0	-8.91	41.38
104	8.5	19.2	439	1083.5	1.21	0.3241	3.8	0	385.775	789.45	13.45	0.1	0	-8.83	41.43
104	9.5	20.85	721	1304	1.21	0.3154	4.85	0	383.825	789.2	17	0.1	0	-8.75	41.44
104	10.5	22.5	840.5	1486	1.22	0.3055	5.15	0	384.14	789.05	19.65	0.1	0	-8.72	41.44
104	11.5	22.45	726	1043.5	1.22	0.268	5.85	0	383.005	788.1	21.85	0.1	0	-8.68	41.45
104	12.5	22.6	600	1180.5	1.22	0.2568	5.75	0	381.92	787.5	22.75	0.1	0	-8.65	41.43
104	13.5	24.1	626.5	1385	1.22	0.2885	5	0	382.415	786.65	24.45	0.1	0	-8.65	41.42
104	14.5	24.75	780	1390.5	1.22	0.3055	7.65	0	382.915	785.5	25.9	0.1	0	-8.64	41.41
104	15.5	23.2	612.5	1070	1.22	0.3236	8.05	0	383.36	785.05	25.1	0.1	0	-8.64	41.39
104	16.5	20.95	374	505	1.22	0.3453	8.75	0	383.475	785	24	0.1	0	-8.65	41.41
104	17.5	19.75	157.5	216	1.22	0.3792	8.25	0	383.695	784.4	21	0.1	0	-8.67	41.42
104	18.5	18.35	42	41	1.22	0.4027	7.15	0	383.915	783.95	17	0.1	0	-8.72	41.43
104	19.5	16.7	0.5	0	1.22	0.4547	5.15	0	384.375	783.6	18.1	0.1	0	-8.8	41.42
104	20.5	14.65	0	0	1.22	0.4514	4.45	0	384.89	783.45	16.55	0.1	0	-8.84	41.39
104	21.5	14.05	0	0	1.22	0.4382	4.75	0	385.225	783.3	15.35	0.1	0	-8.86	41.35
104	22.5	15.45	0	0	1.22	0.4746	3.85	0	384.79	782.6	14.55	0.1	0	-8.87	41.31
104	23.5	15.6	0	0	1.22	0.4911	5.25	0	384.58	781.85	14.35	0.1	0	-8.89	41.3
105	0.5	14.95	0	0	1.23	0.4987	6.2	0	385.005	780.7	14.15	0.1	0	-8.9	41.28
105	1.5	14.95	0	0	1.23	0.4887	9.25	0	384.84	779.7	14	0.1	0	-8.92	41.29
105	2.5	13.3	0	0	1.23	0.4925	12.8	0	384.2	779.1	13.8	0.1	0	-8.93	41.29
105	3.5	9.7	0	0	1.23	0.4845	8.65	0	384.34	780.9	13.2	0.1	0	-8.95	41.27
105	4.5	8.75	0	0	1.23	0.3401	10.35	0	384.495	781.6	12.2	0.1	0	-8.96	41.24
105	5.5	7.05	1	13	1.23	0.2674	8.75	0	385.23	782	11.1	0.1	0	-8.97	41.26
105	6.5	6.8	84.5	245	1.23	0.3702	5.05	0	385.57	783.1	10.35	0.1	0	-8.96	41.33
105	7.5	8.05	307	667	1.23	0.378	4.65	0	385.19	784.2	10.6	0.1	0	-8.91	41.4
105	8.5	9	537.5	795	1.23	0.3991	6	0	385.035	783.7	12.1	0.1	0	-8.83	41.43
105	9.5	10.2	781.5	930	1.23	0.3993	4.8	0	384.745	784.2	13.7	0.1	0	-8.75	41.42
105	10.5	13.8	906.5	1778	1.23	0.4073	5.7	0	384.45	784.1	16.3	0.1	0	-8.72	41.42
105	11.5	15.35	991.5	1835	1.23	0.4228	6.45	0	384.27	784.05	20.95	0.1	0	-8.68	41.42
105	12.5	17.55	1017.5	1878	1.23	0.3758	3.65	0	384.005	783.3	23.95	0.1	0	-8.65	41.4
105	13.5	19.5	991.5	1789.5	1.23	0.3485	5.55	0	383.81	782.8	29.2	0.1	0	-8.65	41.38
105	14.5	19.35	889	1583.5	1.24	0.3277	5.55	0	383.795	782.6	29.4	0.1	0	-8.64	41.37
105	15.5	19.3	725	1270	1.24	0.3207	4.45	0	383.795	782.55	27.4	0.1	0	-8.64	41.34
105	16.5	18.45	514.5	869	1.24	0.3457	5.95	0	383.8	782.9	26.1	0.1	0	-8.65	41.36
105	17.5	16.9	285	427	1.24	0.3746	5.5	0	383.94	783.4	23.05	0.1	0	-8.67	41.35
105	18.5	13.75	67.5	59	1.24	0.3984	3.55	0	384.545	784.1	20.15	0.1	0	-8.72	41.37
105	19.5	11.2	0.5	0	1.24	0.4126	4.15	0	386.075	784.8	17.55	0.1	0	-8.8	41.36
105	20.5	7.8	0	0	1.24	0.435	2.8	0	388.295	785.25	15.6	0.1	0	-8.84	41.3
105	21.5	7.9	0	0	1.24	0.4569	1.8	0	389.265	785.6	14.1	0.1	0	-8.86	41.28
105	22.5	7.65	0	0	1.24	0.4446	3.5	0	388.255	785.75	13.1	0.1	0	-8.87	41.27
105	23.5	5.8	0	0	1.24	0.4502	2.6	0	387.34	786.2	12.1	0.1	0	-8.88	41.26
106	0.5	5.15	0	0	1.24	0.4539	3.4	0	387.475	786.4	11	0.1	0	-8.9	41.24
106	1.5	3.6	0	0	1.24	0.4584	2.8	0	391.005	786.4	10.1	0.09	0	-8.91	41.24
106	2.5	3.6	0	0	1.24	0.4733	2.6	0	392.05	786	9.3	0.09	0	-8.92	41.24
106	3.5	4.05	0	0	1.24	0.4836	2.85	0	389.875	785.7	8.8	0.09	0	-8.95	41.24
106	4.5	2.9	0	0	1.24	0.4853	0.8	0	388.72	785.95	8.3	0.09	0	-8.95	41.21
106	5.5	2.15	1	14.5	1.25	0.4762	1.2	0	388.255	786.4	7.9	0.09	0	-8.97	41.23
106	6.5	5.85	86.5	264	1.25	0.5041	1.2	0	387.83	787.1	7.1	0.09	0	-8.96	41.3
106	7.5	10.05	324.5	698	1.25	0.5238	2.4	0	386.35	787.55	7.25	0.09	0	-8.91	41.39
106	8.5	13.05	550.5	1113.5	1.25	0.5238	2.2	0	385.425	787.6	9.75	0.09	0	-8.83	41.44
106	9.5	14.9	749	1459.5	1.25	0.5185	2.55	0	384.91	787.5	14.85	0.09	0	-8.75	41.44
106	10.5	16.8	899.5	1718	1.25	0.5164	3.3	0	384.965	787.3	18.4	0.09	0	-8.72	41.43
106	11.5	18.75	990	1866.5	1.25	0.5169	2.2	0	385.175	786.7	22.7	0.09	0	-8.68	41.42
106	12.5	20.35	1021.5	1893.5	1.25	0.511	2.45	0	384.52	786.2	27.25	0.09	0	-8.65	41.39
106	13.5	21.3	987	1798	1.25	0.4739	2.25	0	383.99	785.5	30.4	0.09	0	-8.65	41.37
106	14.5	22.05	886	1586.5	1.25	0.3973	2.3	0	383.745	784.85	30.65	0.1	0	-8.64	41.35
106	15.5	23.3	726	1270	1.25	0.355	1.95	0	383.85	784.05	28.75	0.1	0	-8.64	41.34
106	16.5	22.55	521.5	873	1.25	0.2738	3.8	0	384.22	784.15	27.45	0.1	0	-8.65	41.34
106	17.5	20.8	292	427	1.25	0.2284	5.15	0	384.58	784.4	24.25	0.1	0	-8.67	41.35
106	18.5	18.05	69.5	59	1.25	0.1904	3.1	0	384.975	784.4	21.25	0.1	0	-8.72	41.35
106	19.5	14.5	0.5	0	1.26	0.1767	3.25	0	386.265	784.55	18.45	0.1	0	-8.8	41.34
106	20.5	13.6	0	0	1.26	0.187	1.9	0	387.43	784.9	16.2	0.1	0	-8.84	41.3
106	21.5	11.7	0	0	1.26	0.1783	0.8	0	387.625	785.25	14.45	0.1	0	-8.86	41.27
106	22.5	10.55	0	0	1.26	0.1796	2.15	0	388.495	785.4	13.7	0.1	0	-8.87	41.26
106	23.5	10.7	0	0	1.26	0.2222	2	0	387.66	785.4	12.6	0.095	0	-8.88	41.24
107	0.5	9.25	0	0	1.26	0.2438	2.1	0	387.195	785.5	11.8	0.09	0	-8.9	41.22
107	1.5	9.7	0	0	1.26	0.2693	2.45	0	386.575	785.6	11.1	0.09	0	-8.91	41.22
